,username,TwitterID,DateTime,content,likes,retweet,replies,image,articleImage,video
2959,WebMD,860992603092922368,4:00 PM - 6 May 2017,Skin cancer can be cured if it's found and treated early. Learn to spot the warning signs: http://wb.md/2pFgrq4 pic.twitter.com/xELwKIwWWe,38,38,0,https://pbs.twimg.com/media/C_LcNTIWsAE8tjI.jpg,,
2960,WebMD,860977480676585473,3:00 PM - 6 May 2017,Watermelon is more than a refreshing summertime treat. One small slice can give you .69 mg of iron! http://wb.md/2p2Q3lL pic.twitter.com/OPrhIqgpoG,120,81,2,https://pbs.twimg.com/media/C_LOc_YXsAA5okt.jpg,,
2961,WebMD,860962377893908480,2:00 PM - 6 May 2017,"'Text neck' syndrome is another form of neck strain, and it's a real thing. More info: http://wb.md/2pIDKiD pic.twitter.com/hbc1pLrmbo",51,40,3,https://pbs.twimg.com/media/C_LAuA6XsAAQmSK.jpg,,
2962,WebMD,860947281121595392,1:00 PM - 6 May 2017,Spider veins and varicose veins occur in up to 60% of adults. Learn how to prevent and treat them: http://wb.md/2pFp4AV pic.twitter.com/mG7uS84X9B,38,31,1,https://pbs.twimg.com/media/C_Ky_MgW0AAIUDM.jpg,,
2963,WebMD,860932182143119361,12:00 PM - 6 May 2017,Cut a hardboiled egg in half & add dash of hot sauce for a tasty snack packed with protein. More smart snack ideas: http://wb.md/2qLFWmU pic.twitter.com/X2h5nf69Ql,61,31,0,https://pbs.twimg.com/media/C_KlQUrWsAAbyQ-.jpg,,
2964,WebMD,860917084003475457,11:00 AM - 6 May 2017,"The pancreas can detect what kind of taste: sweet, salty or sour?http://wb.md/2pG5EvQ pic.twitter.com/kOex5FmTFT",35,14,2,https://pbs.twimg.com/media/C_KXhhjXUAAMLJY.jpg,,
2965,WebMD,860901982365773825,10:00 AM - 6 May 2017,"Choose your breakfast foods wisely, and you can get a substantial amount of vitamin D. Learn more: http://wb.md/2p3goAs pic.twitter.com/6aRCt5hKOy",46,24,3,https://pbs.twimg.com/media/C_KJyfJXsAEd6nE.jpg,,
2966,WebMD,860887039360856065,9:00 AM - 6 May 2017,"Trying to cut carbs? Spaghetti squash makes delicious, filling noodles, and they're not hard to make. http://wb.md/2pHtmaO pic.twitter.com/zVRmTP167m",124,52,0,,,"['PlayableMedia', 'PlayableMedia--video']"
2967,WebMD,860871783590891521,8:00 AM - 6 May 2017,True or false: Coffee has more antioxidants than fruits and vegetables. http://wb.md/2pFYJTs pic.twitter.com/lkrL6EVIpQ,46,24,2,https://pbs.twimg.com/media/C_JuUrDWAAIyzot.jpg,,
2968,WebMD,860856682594918401,7:00 AM - 6 May 2017,"MS is a chronic disease that damages the nerves in the spinal cord and brain, as well as the optic nerves. More: http://wb.md/2p6Deaa pic.twitter.com/mtVMq7cc8I",29,16,0,https://pbs.twimg.com/media/C_JglsZW0AAxug5.jpg,,
2969,WebMD,860841586745323520,6:00 AM - 6 May 2017,Blueberries have lots of phytonutrients that may fight inflammation & lessen your pain. Other foods that fight pain: http://wb.md/2pEV5co pic.twitter.com/JXEsJcRiAD,128,64,1,https://pbs.twimg.com/media/C_JS26VWsAAz1_T.jpg,,
2970,WebMD,860811386183712768,4:00 AM - 6 May 2017,You're just 10 minutes away from feeling fully stretched and energized to take on the day!  http://wb.md/2p2oby8 pic.twitter.com/lSa2Dxx8Lh,40,20,0,https://pbs.twimg.com/media/C_I3ZDaXYAAMiJh.jpg,,
2971,WebMD,860788735209869312,2:30 AM - 6 May 2017,"Letting a baby or toddler use a smartphone or tablet may lead to delays in talking, a new study suggests. http://wb.md/2qMocHR pic.twitter.com/al4ZYA04vZ",58,69,4,https://pbs.twimg.com/media/C_IiyoJWAAAQsI0.jpg,,
2972,WebMD,860773636604645376,1:30 AM - 6 May 2017,A persistent fever that doesn't have an obvious cause could be a sign of a blood cancer like leukemia or lymphoma. http://wb.md/2p5gMTT pic.twitter.com/SUnrWiIFNG,32,26,0,https://pbs.twimg.com/media/C_IVDyDWsAACJUI.jpg,,
2973,WebMD,860758536229441536,12:30 AM - 6 May 2017,We've all heard of warm milk's ability to help us sleep better-- but do you know why it's true? http://wb.md/2qM7pES pic.twitter.com/OQJVzBhLZL,46,16,1,https://pbs.twimg.com/media/C_IHU0mXcAA1lXg.jpg,,
2974,WebMD,860743436256849920,11:30 PM - 5 May 2017,Ringworm doesn't mean you have worms. http://wb.md/2p5muVC pic.twitter.com/RXmUPiXVPm,23,16,0,https://pbs.twimg.com/media/C_H5l4mXYAEO_dm.jpg,,
2975,WebMD,860728336850538499,10:30 PM - 5 May 2017,"Lymphedema can't be cured, but you can control the swelling and keep it from getting worse. What to know: http://wb.md/2p5doZf pic.twitter.com/54QM662hTL",34,16,0,https://pbs.twimg.com/media/C_Hr2-EXcAAdtxA.jpg,,
2976,WebMD,860713238010486786,9:30 PM - 5 May 2017,Is your hair trying to tell you something about your health? What to know: http://wb.md/2qMnqdQ pic.twitter.com/4WgKKrGKsM,21,13,1,https://pbs.twimg.com/media/C_HeIH5XUAAsQA2.jpg,,
2977,WebMD,860698137807257600,8:30 PM - 5 May 2017,Crohn's is a type of IBD that causes swelling or irritation in the lining of your digestive tract. More info: http://wb.md/2qM8v3x pic.twitter.com/TtFcSfyh23,35,26,0,https://pbs.twimg.com/media/C_HQZJcXYAAX1Ao.jpg,,
2978,WebMD,860683039734714370,7:30 PM - 5 May 2017,Looking for something crunchy to get your potassium fix? Sunflower seeds have 241 milligrams per ounce. http://wb.md/2p4YSQZ pic.twitter.com/d0e7MvnjzG,70,39,0,https://pbs.twimg.com/media/C_HCqUjXoAAlRds.jpg,,
2979,WebMD,860683039462100993,7:30 PM - 5 May 2017,"Oral cancer symptoms include a mouth sore that doesn't go away, unexplained numbness or problems chewing. More: http://wb.md/2p5LdJH pic.twitter.com/WRzei5oaUi",28,16,0,https://pbs.twimg.com/media/C_HCqVhXcAAdKpH.jpg,,
2980,WebMD,860667940169027584,6:30 PM - 5 May 2017,Considering a tattoo? The FDA wants you to think before you ink. http://wb.md/2p5tH8m pic.twitter.com/JwBWdxF2Bb,41,33,4,https://pbs.twimg.com/media/C_G07cRXkAIRyeT.jpg,,
2981,WebMD,860652840326508544,5:30 PM - 5 May 2017,"The number of urgent care cases where teen showed pot use rose 4-fold after CO legalization, study finds. http://wb.md/2qMFIf4 pic.twitter.com/ElG1yTP252",18,10,2,https://pbs.twimg.com/media/C_GnMgQXkAEJnFf.jpg,,
2982,WebMD,860630191177072645,4:00 PM - 5 May 2017,"Other eye conditions can cause blurry vision, too, but cataracts produce some distinctive signs and symptoms. More: http://wb.md/2qMfDwC pic.twitter.com/8Fd0uLaBFg",34,13,0,https://pbs.twimg.com/media/C_GSmHeXUAAinu3.jpg,,
2983,WebMD,860615091275923457,3:00 PM - 5 May 2017,Doctors break down kidney stones into types-- which kind you have could affect the treatment you get. What to know: http://wb.md/2p4DJX4 pic.twitter.com/iEPgLyAsyd,28,30,1,https://pbs.twimg.com/media/C_GE3OqWsAAoLdF.jpg,,
2984,WebMD,860601963771199488,2:07 PM - 5 May 2017,Researchers found that diet soda drinkers nearly tripled their risk of stroke and dementia. http://wb.md/2qMNh5C pic.twitter.com/HlypR2fX6c,156,194,9,https://pbs.twimg.com/media/C_F47IhW0AAfz4R.jpg,,
2985,WebMD,860584896741421056,1:00 PM - 5 May 2017,Colon cancer is striking younger adults at alarming rates -- and doctors aren't sure why. http://wb.md/2qMsTBp pic.twitter.com/DFHPcA5mHb,43,52,4,https://pbs.twimg.com/media/C_FpZpiXkAA7oaB.png,,
2986,WebMD,860569796303351808,12:00 PM - 5 May 2017,"Hold the lemon: Nearly 70% of restaurant lemons examined had disease-causing microbes, including E. coli and feces. http://wb.md/2qMlzG6 pic.twitter.com/lbExKRwFUh",65,96,8,https://pbs.twimg.com/media/C_FbqudWsAEmkeo.jpg,,
2987,WebMD,860547143307857921,10:30 AM - 5 May 2017,The first symptoms of shingles appear 1 to 5 days before the rash. What you need to know about early warning signs: http://wb.md/2p4FDqJ pic.twitter.com/3K5sGRXLB3,20,25,3,https://pbs.twimg.com/media/C_FHEIsXUAMGSl1.jpg,,
2988,WebMD,860524668796665856,9:00 AM - 5 May 2017,"If your loved one asks you to repeat yourself a lot or responds with ""uh-huh"" often, they may have hearing loss. http://wb.md/2p4KRTo pic.twitter.com/7RWBalRxqM",20,22,1,,,"['PlayableMedia', 'PlayableMedia--video']"
2989,WebMD,860509396639645696,8:00 AM - 5 May 2017,"Skin tags usually show up on the neck, chest, back, or where skin rubs against skin. What you should know: http://wb.md/2qLJnda pic.twitter.com/V0HF28C8fE",26,14,1,https://pbs.twimg.com/media/C_Eku_cXcAAYgWj.jpg,,
2990,WebMD,860496813505302528,7:10 AM - 5 May 2017,Heart failure can be brought on by many conditions that damage the heart. What you need to know: http://wb.md/2qLKppF pic.twitter.com/iqyz7OyCDO,43,25,0,https://pbs.twimg.com/media/C_EZShmW0AEMeor.jpg,,
2991,WebMD,860479197529206784,6:00 AM - 5 May 2017,"People with these 5 traits are more likely to be healthier, less lonely and more financially stable, study finds: http://wb.md/2p24Py8 pic.twitter.com/xh2x8BFn6v",44,30,1,https://pbs.twimg.com/media/C_EJRKjXYAAaMIF.jpg,,
2992,WebMD,860449262722838528,4:01 AM - 5 May 2017,It's Cinco De Mayo! Crave the buttery taste of an avocado? Here's how to pick just the perfect one. http://wb.md/2qK3R6h pic.twitter.com/mrEqjAZI0z,88,64,0,,,"['PlayableMedia', 'PlayableMedia--video']"
2993,WebMD,860418800130420737,2:00 AM - 5 May 2017,Share with someone who inspires you to make a change!pic.twitter.com/VLDv7Q5mrF,65,40,2,https://pbs.twimg.com/media/C_DSVgxW0AEHC0v.jpg,,
2994,WebMD,860396150284836864,12:30 AM - 5 May 2017,"Leafy greens are packed w/ folate, which brain cells need to work well & which may help protect against depression. http://wb.md/2pKseRH pic.twitter.com/cDcWevL6vj",98,72,0,https://pbs.twimg.com/media/C_C9vJXW0AA8pHe.png,,
2995,WebMD,860381048433147904,11:30 PM - 4 May 2017,Most people first experience low back pain in their 30s. The odds of additional attacks increase with age. More: http://wb.md/2p1Z17M pic.twitter.com/JezYbucpW5,43,41,2,https://pbs.twimg.com/media/C_CwAIKXkAEK-7p.png,,
2996,WebMD,860365948641046528,10:30 PM - 4 May 2017,"When a panic attack takes hold, there are some things you can do to take back control. Start with these four: http://wb.md/2qJXFLd pic.twitter.com/CdWIqVfhCc",53,50,0,https://pbs.twimg.com/media/C_CiRNoWAAQg24N.jpg,,
2997,WebMD,860335749916504066,8:30 PM - 4 May 2017,"Dark spots under the nail, poor grip strength and bleeding gums can all signal possible heart disease. More info: http://wb.md/2p1Egcj pic.twitter.com/ODC0vAC1jU",36,39,1,https://pbs.twimg.com/media/C_CGza3WAAAgX_n.jpg,,
2998,WebMD,860320650237538304,7:30 PM - 4 May 2017,"Anything that damages the inner lining of a vein may cause DVT -- surgery, an injury, or your immune system. http://wb.md/2p1FFzy pic.twitter.com/2Qqc7GGS6C",39,31,4,https://pbs.twimg.com/media/C_B5EgMW0AYAxpw.jpg,,
2999,WebMD,860305552425046016,6:30 PM - 4 May 2017,"True or false: As our bodies age, we don’t need as much sleep. http://wb.md/2pKnagk pic.twitter.com/Dn75h3c16b",31,15,3,https://pbs.twimg.com/media/C_BrVrTWAAAc-MP.jpg,,
3000,WebMD,860290453358469123,5:30 PM - 4 May 2017,"Sometimes called manic depression, bipolar disorder causes extreme shifts in mood. What you should know: http://wb.md/2pK7GJ2 pic.twitter.com/K0EHcmfLZ7",49,30,0,https://pbs.twimg.com/media/C_BdmwuXkAEriFq.jpg,,
3001,WebMD,860267802967650304,4:00 PM - 4 May 2017,Mental health experts warn of copycat dangers due to the Netflix show's depiction of teen suicide. http://wb.md/2pKK5Ie pic.twitter.com/7Vtz47rXGi,33,30,1,https://pbs.twimg.com/media/C_BJAZnXkAEMnDp.jpg,,
3002,WebMD,860252704349802497,3:00 PM - 4 May 2017,"Temperature change, allergies, smoking, the common cold can all cause sinus problems. Natural remedies for relief: http://wb.md/2pJZPva pic.twitter.com/ctcrpQ9YOa",60,39,2,https://pbs.twimg.com/media/C_A7RhyXkAAjfPr.jpg,,
3003,WebMD,860237606109544452,2:00 PM - 4 May 2017,"Is a brisk walk really as good an exercise as a sweaty, heart-pounding run?http://wb.md/2pKkXle pic.twitter.com/f38vgO7HJB",37,33,0,https://pbs.twimg.com/media/C_AtisRXcAQGFt1.jpg,,
3004,WebMD,860222507298807812,1:00 PM - 4 May 2017,"Most aches and pains aren't a sign of something serious, but certain symptoms should be checked out. What to know: http://wb.md/2p1lDFo pic.twitter.com/MjuyUdqp8u",40,30,0,https://pbs.twimg.com/media/C_AfzxwXYAAlSS8.png,,
3005,WebMD,860180584332754944,10:13 AM - 4 May 2017,Republicans in the US House of Representatives say they are set for a vote aimed at overturning the ACA today.  http://wb.md/2p1AhMT pic.twitter.com/DckjFN4xx0,12,6,0,https://pbs.twimg.com/media/C-_5rmHXUAA6Tag.jpg,,
3006,dr_hansa,860142676586491904,7:42 AM - 4 May 2017,"Great to interview Dr Stein on healthcare reform and 
 kids @AmerAcadPeds @WebMD @Medscapehttp://www.medscape.com/viewarticle/879326 …",8,5,0,,https://t.co/E24U6RhNjn,
3007,WebMD,860162207954415616,9:00 AM - 4 May 2017,"Before you administer CPR, call 911. http://wb.md/2p1mYwa pic.twitter.com/YuRdhsLx2u",66,77,0,,,"['PlayableMedia', 'PlayableMedia--video']"
3008,WebMD,860147007855493121,8:00 AM - 4 May 2017,Knowing the early warning signs of a stroke can help save lives: http://wb.md/2p17rMD pic.twitter.com/VbWjGtw3Vx,49,58,1,https://pbs.twimg.com/media/C-_bJOEXkAkF-Nl.jpg,,
3009,WebMD,860139712421539842,7:31 AM - 4 May 2017,1 cup of strawberries has more vitamin C than an orange and twice the fiber of a serving of grapes!  http://wb.md/2p169RN pic.twitter.com/xzHVItFnja,124,82,1,https://pbs.twimg.com/media/C-_UgetXoAA8c0d.png,,
3010,WebMD,860116808006856704,6:00 AM - 4 May 2017,Your body needs sodium for important system to work - but you may be surprised how little it actually needs per day. http://wb.md/2pIGdJM pic.twitter.com/qMWIrcUc4n,49,41,1,https://pbs.twimg.com/media/C--_rUWWsAA_JFn.jpg,,
3011,WebMD,860086868779708416,4:01 AM - 4 May 2017,Joint pain can make you not want to work out -- but in the long run it actually helps ease inflammation. http://wb.md/2p6gerO pic.twitter.com/R17rhLlXES,84,63,1,,,"['PlayableMedia', 'PlayableMedia--video']"
3012,WebMD,860056412331945985,2:00 AM - 4 May 2017,"Beets have lots of fiber and can add sweetness to your smoothie. Plus, they're loaded with antioxidants. http://wb.md/2p5DLco pic.twitter.com/zHmOl7U7v1",90,58,0,https://pbs.twimg.com/media/C--IvvYXgAAxKbw.jpg,,
3013,WebMD,860003562423824384,10:30 PM - 3 May 2017,"Fatty fish like salmon, mackerel, and some tunas are packed with both vitamin D and heart-healthy omega-3s. http://wb.md/2pHVYAH pic.twitter.com/cq9NOE7lW9",99,81,2,https://pbs.twimg.com/media/C-9YrjdW0AAE7yn.jpg,,
3014,WebMD,859988460752560129,9:30 PM - 3 May 2017,Sometimes toenail fungus is just unpleasant to look at -- but left untreated it can let more serious infections in. http://wb.md/2p5zplH pic.twitter.com/uebuPzRS1B,24,23,2,https://pbs.twimg.com/media/C-9K8iQXYAAXpP6.jpg,,
3015,WebMD,859973362180907009,8:30 PM - 3 May 2017,"A tendon tear can happen slowly over time or suddenly, usually in the tendons of your rotator cuff or biceps. More: http://wb.md/2p6ajTC pic.twitter.com/stOBU71Itq",57,46,1,https://pbs.twimg.com/media/C-89NpEXYAAKwu4.jpg,,
3016,WebMD,859958263399501834,7:30 PM - 3 May 2017,"Teeth grinding, or bruxism, can wear teeth down over time-- most often caused by stress and sleeping habits. http://wb.md/2p6n5Bw pic.twitter.com/ihxadRIGsf",47,32,3,https://pbs.twimg.com/media/C-8vezEXkAEOzPx.jpg,,
3017,WebMD,859943162902704128,6:30 PM - 3 May 2017,Sepsis is an extreme response to an infection. What to know: http://wb.md/2pItHdm pic.twitter.com/p1TtNOAPG0,54,33,2,https://pbs.twimg.com/media/C-8hv2_XoAAkZgO.jpg,,
3018,WebMD,859928065316671488,5:30 PM - 3 May 2017,Looking for a zinc-rich snack? Cashews have 1.6 milligrams of zinc per 1-ounce serving. http://wb.md/2p5q65k pic.twitter.com/AWq27gqhr7,86,52,0,https://pbs.twimg.com/media/C-8UBAtWAAQaNS2.jpg,,
3019,WebMD,859905416834240514,4:00 PM - 3 May 2017,"Cabbage is a versatile veggie that's packed with fiber, potassium, magnesium, and vitamin C. http://wb.md/2pJ2Ii6 pic.twitter.com/Bsi5UpcLGj",71,40,1,https://pbs.twimg.com/media/C-7_asrXgAEJov2.jpg,,
3020,WebMD,859890316937240577,3:00 PM - 3 May 2017,What is an elimination diet? What you need to know: http://wb.md/2pHTkLx pic.twitter.com/vH1fErhhUS,23,10,1,https://pbs.twimg.com/media/C-7xrwbXcAAD6L1.jpg,,
3021,WebMD,859875216717225984,2:00 PM - 3 May 2017,How researchers are using new insights about the brain to target migraines in new ways: http://wb.md/2pIVcDJ pic.twitter.com/ZuTPD91MeN,35,29,0,https://pbs.twimg.com/media/C-7j83MWsAIHhUf.jpg,,
3022,WebMD,859860119718330368,1:00 PM - 3 May 2017,Avoiding gluten if you don't have celiac disease might not be best idea. http://wb.md/2pIKkpj pic.twitter.com/HxgAHjtOMd,39,37,0,https://pbs.twimg.com/media/C-7WOBrXkAQjLlU.jpg,,
3023,WebMD,859845021574582276,12:00 PM - 3 May 2017,Cases of the rare but potentially deadly tick-borne Powassan disease are expected to rise in the U.S. this year. http://wb.md/2p6rggH pic.twitter.com/Vbp8LFEDS6,23,33,1,https://pbs.twimg.com/media/C-7IfD8WsAANqCV.jpg,,
3024,WebMD,859822368436494337,10:30 AM - 3 May 2017,"When it comes to slimming down, two (or more) foods can be better than one. Learn more: http://wb.md/2p5AhXr pic.twitter.com/8jzMOGqUtY",65,40,1,https://pbs.twimg.com/media/C-6z4prXoAELnzc.jpg,,
3025,WebMD,859800014528413696,9:01 AM - 3 May 2017,Some common myths can make type 1 diabetes seem tough to understand. Let's separate fact from fiction: http://wb.md/2pHMg1g pic.twitter.com/aLmgo0Kd4J,74,62,1,,,"['PlayableMedia', 'PlayableMedia--video']"
3026,WebMD,859784619536912384,8:00 AM - 3 May 2017,Losing weight may be harder after 40 -- but it is possible. Here's a few simple steps that may help you slim down: http://wb.md/2pHMTIk pic.twitter.com/kLinFAq2wn,39,32,1,https://pbs.twimg.com/media/C-6RjZUXoAAYkOT.jpg,,
3027,WebMD,859773767626752004,7:16 AM - 3 May 2017,"Inflammation in the short-term can be good for your body -- but if it's chronic, it could signal something more. http://wb.md/2p5tdKr pic.twitter.com/Ra7qV9SeEO",42,32,0,https://pbs.twimg.com/media/C-6HrtBXYAAWrcd.png,,
3028,WebMD,859754421466562563,6:00 AM - 3 May 2017,You should not insert lighted candles into your ears. http://wb.md/2pFFJV0 pic.twitter.com/OYOrk0Hbsh,29,24,3,https://pbs.twimg.com/media/C-52FoPXYAA-MjA.jpg,,
3029,WebMD,859724404623888384,4:00 AM - 3 May 2017,Coffee shop coffee without the price. http://wb.md/2pFFM3b pic.twitter.com/aikkAFCyWj,42,15,1,,,"['PlayableMedia', 'PlayableMedia--video']"
3030,WebMD,859694022650212353,2:00 AM - 3 May 2017,Anxiety and stress can make eczema worse. Your body’s stress hormones cause inflammation that irritates skin. More: http://wb.md/2p27p2t pic.twitter.com/DE8SqctE19,68,59,2,https://pbs.twimg.com/media/C-4_J-DXoAAGU9x.jpg,,
3031,WebMD,859641172658204673,10:30 PM - 2 May 2017,Here’s how conditions like Crohn's and ulcerative colitis can affect other parts of your body: http://wb.md/2p2d0Wi pic.twitter.com/aTkNuJTYId,26,11,0,https://pbs.twimg.com/media/C-4PFt9XUAEnvx5.jpg,,
3032,WebMD,859626073931362304,9:30 PM - 2 May 2017,"The most common signs of lymphoma are swollen lymph nodes, fever, unexplained weight loss, and feeling tired. More: http://wb.md/2p2LDM3 pic.twitter.com/J2ExWf8zj7",42,40,0,https://pbs.twimg.com/media/C-4BW2gXcAAMbSL.jpg,,
3033,WebMD,859610975015759872,8:30 PM - 2 May 2017,Grapefruit changes the way certain cells in your gut take in and move medication through your body. What to know: http://wb.md/2pF4Rv6 pic.twitter.com/EAHBNpIzmS,83,59,0,https://pbs.twimg.com/media/C-3zn8xXsAEHesA.jpg,,
3034,WebMD,859595874925727744,7:30 PM - 2 May 2017,People with AFib are 5 times more likely to have a stroke. What to know about symptoms and treatment: http://wb.md/2p2h2hk pic.twitter.com/Os2BfW04aH,52,31,0,https://pbs.twimg.com/media/C-3l5AUWAAADuEJ.jpg,,
3035,WebMD,859580775334903809,6:30 PM - 2 May 2017,True or false: Brisk walking counts as cardio exercise. http://wb.md/2pFa0Du pic.twitter.com/1b765lLFXE,66,27,5,https://pbs.twimg.com/media/C-3YKEgXcAA3_ZC.jpg,,
3036,WebMD,859565675500720128,5:30 PM - 2 May 2017,"For people w/ diabetes, carb counting is an important way to make sure blood glucose levels stay in target range. http://wb.md/2p27G5o pic.twitter.com/a88nu75gjc",54,48,2,https://pbs.twimg.com/media/C-3KbNhXoAA5nzA.jpg,,
3037,WebMD,859543029832712192,4:00 PM - 2 May 2017,"Joints that bear weight -- like your knees, hips, feet & spine -- are the most common places osteoarthritis affects. http://wb.md/2p25hYv pic.twitter.com/yRwjPLp52v",36,35,1,https://pbs.twimg.com/media/C-211C4XoAAHAvj.jpg,,
3038,WebMD,859527962303115264,3:00 PM - 2 May 2017,How to create your own full-body workout plan: http://wb.md/2pEFHMU pic.twitter.com/ihXQJERkto,84,39,2,,,"['PlayableMedia', 'PlayableMedia--gif']"
3039,WebMD,859515707289202688,2:11 PM - 2 May 2017,Jimmy Kimmel revealed in an emotional speech Monday night that his son was born with a serious heart problem. http://wb.md/2p2UmgY pic.twitter.com/6Nzv8oGJM2,71,21,1,https://pbs.twimg.com/media/C-2c-tRXkAE4DJz.jpg,,
3040,WebMD,859497728937787394,1:00 PM - 2 May 2017,"Your lungs breathe in between 2,100 and 2,400 gallons of air each day. Learn more about these amazing organs: http://wb.md/2p2EVpl pic.twitter.com/CLdQ1o7ezB",44,21,0,https://pbs.twimg.com/media/C-2MoMtXkAEPIiU.jpg,,
3041,WebMD,859482628440956928,12:00 PM - 2 May 2017,"Energy drinks' blend of caffeine, sugar and herbs may cause dangerous changes in the heart's electrical system. http://wb.md/2pF4Jf9 pic.twitter.com/P1ov7jqs7A",63,77,1,https://pbs.twimg.com/media/C-1-5N2W0AYyhZJ.jpg,,
3042,WebMD,859452428449665024,10:00 AM - 2 May 2017,"A new study links ""silent"" seizures in the part of the brain the manages memory consolidation with Alzheimer's. http://wb.md/2p259rH pic.twitter.com/tlLllWqOix",34,16,0,https://pbs.twimg.com/media/C-1jbYnXUAE-ed4.jpg,,
3043,WebMD,859437493015498752,9:00 AM - 2 May 2017,A pressure cooker can make healthy cooking easy -- just follow these simple safety tips: http://wb.md/2pEwRPk pic.twitter.com/YuoXKo50NT,38,21,0,,,"['PlayableMedia', 'PlayableMedia--video']"
3044,WebMD,859422232342405120,8:00 AM - 2 May 2017,There are steps you can take the moment when anxiety starts to take hold. http://wb.md/2p1MjRD pic.twitter.com/w9WFCnFm0l,64,43,0,https://pbs.twimg.com/media/C-1H9sBXkAE6mJe.jpg,,
3045,WebMD,859392033168949249,6:00 AM - 2 May 2017,"The soft disks in your spine can crack and ooze, pushing on the nerves in your back and causing pain. http://wb.md/2oZbLY7 pic.twitter.com/G6XyAHf2AT",50,43,6,https://pbs.twimg.com/media/C-0sf45WsAAnTAy.jpg,,
3046,WebMD,859361827507122176,4:00 AM - 2 May 2017,"Stress can impact your body in a number of ways - including muscle tension, fatigue and a weakened immune system.http://wb.md/2pBuFIh",91,75,0,,https://t.co/OLwoc3OJov,
3047,WebMD,859278785358819328,10:30 PM - 1 May 2017,High blood pressure is sometimes called a silent killer because it may have no outward symptoms for years. http://wb.md/2pBeWJk pic.twitter.com/lsUbTpgyyJ,55,40,1,https://pbs.twimg.com/media/C-zFf_BXgAAG7ku.jpg,,
3048,WebMD,859263686699077632,9:30 PM - 1 May 2017,"If your emotions and moods seem out of your control over a long period of time, it could be a mood disorder. http://wb.md/2oYUm1I pic.twitter.com/nqu0qbAJOH",41,18,4,https://pbs.twimg.com/media/C-y3xGgXsAAQcwH.jpg,,
3049,WebMD,859248587057790976,8:30 PM - 1 May 2017,"Pancreatic cancer is called a ""silent"" disease because symptoms typically do not show up in the early stages. http://wb.md/2oYYLS8 pic.twitter.com/CJXNqBQNnW",48,48,3,https://pbs.twimg.com/media/C-yqCN_XYAA8HnQ.jpg,,
3050,WebMD,859233488444305410,7:30 PM - 1 May 2017,"The symptoms of PMS can overlap with other conditions like thyroid disease, and chronic fatigue syndrome. http://wb.md/2pBgjrB pic.twitter.com/usm4Uys9KQ",38,28,0,https://pbs.twimg.com/media/C-ycTYBXsAEAoXt.jpg,,
3051,WebMD,859218388677210116,6:30 PM - 1 May 2017,"Drooping eyelids can be a sign of myasthenia gravis, where your immune system attacks and weakens your muscles. http://wb.md/2pAmnk0 pic.twitter.com/PMdPA8H2iQ",42,20,1,https://pbs.twimg.com/media/C-yOkYJXUAEItxM.jpg,,
3052,WebMD,859203288876625920,5:30 PM - 1 May 2017,"On its own, clicking in your jaw isn't a sign of TMD -- watch out for these symptoms as well: http://wb.md/2oZ7F1Y pic.twitter.com/O3ZvH5qp46",36,13,0,https://pbs.twimg.com/media/C-yA1fqXYAEyQ_B.jpg,,
3053,WebMD,859180639878340608,4:00 PM - 1 May 2017,Gallbladder trouble is identifiable by where it hurts -- the upper right part your belly. What you should know: http://wb.md/2pAJA5z pic.twitter.com/OarHQouNmw,32,13,2,https://pbs.twimg.com/media/C-xsPKGXgAQGiXF.jpg,,
3054,WebMD,859165540966952960,3:00 PM - 1 May 2017,A new study says some antibiotics are linked to an increased risk of miscarriage in the first 20 weeks of pregnancy. http://wb.md/2oZ4F61 pic.twitter.com/0YieoKL7k0,37,34,0,https://pbs.twimg.com/media/C-xegQaW0AAclvO.jpg,,
3055,WebMD,859150441824874496,2:00 PM - 1 May 2017,"We’ve been told salt makes us thirsty. But could it really be making us hungry?
 http://wb.md/2oZ9f4a pic.twitter.com/lcqAB4ahIG",22,11,1,https://pbs.twimg.com/media/C-xQxY8W0A4mizy.png,,
3056,WebMD,859135342259175427,1:00 PM - 1 May 2017,A new study says toddlers eat more french fries than vegetables. http://wb.md/2oZ4mIg pic.twitter.com/WPGhJODn77,32,30,4,https://pbs.twimg.com/media/C-xDCbEXcAACQgD.jpg,,
3057,WebMD,859074941861453824,9:00 AM - 1 May 2017,We’ve all felt that too-full feeling in your stomach. But it’s not always from eating too much. What to know: http://wb.md/2oXZIKC pic.twitter.com/24IvrJCzhl,22,23,0,https://pbs.twimg.com/media/C-wMGxzXUAAst-R.jpg,,
3058,WebMD,859060219606949890,8:01 AM - 1 May 2017,"Having high triglycerides means limiting some surprising foods. Instead of corn and peas, try cauliflower or kale. http://wb.md/2oYaEYo pic.twitter.com/gCYna8IbvC",73,36,1,https://pbs.twimg.com/media/C-v-tvNWAAEsBKa.jpg,,
3059,WebMD,859046231040983040,7:05 AM - 1 May 2017,"We'll be discussing ways to prevent skin cancer in a Facebook LIVE with the @AmericanCancer, today at 2pmET! http://wb.md/2pAuAEZ pic.twitter.com/OZUHieGWTm",20,14,0,https://pbs.twimg.com/media/C-vx_dvXoAAD_4q.jpg,,
