,username,TwitterID,DateTime,content,likes,retweet,replies,image,articleImage,video
141,ClevelandClinic,914326266047643648,8:09 PM - 30 Sep 2017,Premture baby defies odds to survive. See why Crosby's 2nd birthday was extra special this year: http://cle.clinic/2xveO2C pic.twitter.com/w0SmwiTwuG,300,69,7,,,"['PlayableMedia', 'PlayableMedia--video']"
142,ClevelandClinic,914324239821524992,8:01 PM - 30 Sep 2017,You risk injury by sleeping in the same position all night. See which position is best:http://cle.clinic/2xMPAfd,111,62,1,,https://t.co/rJF4aOxuH3,
143,ClevelandClinic,914318704338333696,7:39 PM - 30 Sep 2017,What are the risks?http://cle.clinic/2fxb5H8,74,70,2,,https://t.co/hYz0Yx8Ci6,
144,ClevelandClinic,914311404525576192,7:10 PM - 30 Sep 2017,Are certain people more likely to get cellulite? 5 questions answered:http://cle.clinic/2fYwIRo,61,33,0,,https://t.co/roIrPmQKDn,
145,ClevelandClinic,914280199973457920,5:06 PM - 30 Sep 2017,See how stress impacts your weight:http://cle.clinic/2yNdWEa,119,77,1,,https://t.co/lMQncprvIV,
146,ClevelandClinic,914269629639385088,4:24 PM - 30 Sep 2017,Achy knees? Reduce your joint pain with these foods:http://cle.clinic/2x1UlD3,251,124,4,,https://t.co/q526RRCAfK,
147,ClevelandClinic,914260069176434688,3:46 PM - 30 Sep 2017,"7 steps to clean, healthy kidneys:http://cle.clinic/2xRJJpx",283,185,5,,https://t.co/597TyM22po,
148,ClevelandClinic,914221059641085953,1:11 PM - 30 Sep 2017,Living with a picky eater? Try these tips:http://cle.clinic/2xHuoWg,62,30,1,,https://t.co/OkahUUBMHw,
149,ClevelandClinic,914203443182686208,12:01 PM - 30 Sep 2017,Swimming is a great way to stay fit at any age.http://cle.clinic/2fF4XQy,191,90,2,,https://t.co/UjQMgGmmcp,
150,ClevelandClinic,914183837986430976,10:43 AM - 30 Sep 2017,It’s National Family Health & Fitness Day! @DrMikeRoizen says taking a walk is a good way to get the family moving. http://cle.clinic/2yya498 pic.twitter.com/O7AAO0I2X4,124,45,3,,,"['PlayableMedia', 'PlayableMedia--video']"
151,ClevelandClinic,914172742362177538,9:59 AM - 30 Sep 2017,Here's why you should read with your kids!http://cle.clinic/2fygj5j,181,112,2,,https://t.co/nTotDgeeTo,
152,ClevelandClinic,914146317772890112,8:14 AM - 30 Sep 2017,Discover how our bodies make sweat and why some of us do it more than others.http://cle.clinic/2hDxV46,108,47,3,,https://t.co/AKlHFst5J1,
153,ClevelandClinic,914105048057102336,5:30 AM - 30 Sep 2017,Three natural ways to ease constipation without medications:http://cle.clinic/2fyDywg,84,39,0,,https://t.co/QMufCNhm5k,
154,ClevelandClinic,914072330657075200,3:20 AM - 30 Sep 2017,Avoid these 3 common traps when you make your smoothie:http://cle.clinic/2fX8XJi,91,36,1,,https://t.co/yE7EaIUV2x,
155,ClevelandClinic,914064527775485952,2:49 AM - 30 Sep 2017,"Spots, specks or lines in your eyes? This might be the problem.http://cle.clinic/2yfo23u",92,44,2,,https://t.co/bjwwZWUzpD,
156,ClevelandClinic,914052449169739776,2:01 AM - 30 Sep 2017,Don't ditch these 7 foods that fell off the trendy list w/ @KristinKirkpathttp://cle.clinic/2yNFoBJ,110,62,2,,https://t.co/srUZuQXjaH,
157,ClevelandClinic,913993056751427585,10:05 PM - 29 Sep 2017,You're not alone. Here's what you can do.http://cle.clinic/2yxQxpo,37,19,2,,https://t.co/NCYRIJhu6R,
158,ClevelandClinic,913985507125690368,9:35 PM - 29 Sep 2017,3 ways to control your high blood pressure (without medicine)!http://cle.clinic/2woUL1Q,174,102,3,,https://t.co/krgV3aV2Rw,
159,ClevelandClinic,913976447181533184,8:59 PM - 29 Sep 2017,Sleep is an important factor of your overall health.http://cle.clinic/2ydwDDP,257,139,4,,https://t.co/0MxKXQT7CN,
160,ClevelandClinic,913969400889217024,8:31 PM - 29 Sep 2017,Read this if you're a snorer (or if one keeps you awake).http://cle.clinic/2hDgVuB,64,39,0,,https://t.co/cjC4AmsUwC,
161,ClevelandClinic,913961851146338306,8:01 PM - 29 Sep 2017,Could your hair dye be causing health issues? Watch for these red flags:http://cle.clinic/2k9qLW7,50,32,0,,https://t.co/Ervg9FliiB,
162,ClevelandClinic,913956316095201281,7:39 PM - 29 Sep 2017,These 7 foods are over 90% water:http://cle.clinic/2yf268M,158,107,0,,https://t.co/HSojBbbX7z,
163,ClevelandClinic,913949016169127936,7:10 PM - 29 Sep 2017,There are plenty of latex-free options available:http://cle.clinic/2fXDF4W,25,14,0,,https://t.co/oSpiDd0qfG,
164,ClevelandClinic,913917812757946368,5:06 PM - 29 Sep 2017,4 common sources of protein that our dietitians believe will do more harm than good:http://cle.clinic/2xMcYtt,152,110,11,,https://t.co/VVyjepeJm8,
165,ClevelandClinic,913907241123811328,4:24 PM - 29 Sep 2017,"Acetaminophen or ibuprofen: which works better for aches & pain, fever, cramps and more.http://cle.clinic/2fF6k1G",188,139,8,,https://t.co/o0wcWPzGDK,
166,ClevelandClinic,913897677531881472,3:46 PM - 29 Sep 2017,23 foods for firmer skin:http://cle.clinic/2yyCGPo,86,38,1,,https://t.co/Es7Lc4AV4C,
167,ClevelandClinic,913858672446521344,1:11 PM - 29 Sep 2017,"This new study should lay those fears to rest, once and for all!http://cle.clinic/2xMcDqJ",43,20,0,,https://t.co/KjpX9sBzC6,
168,ClevelandClinic,913841057544237059,12:01 PM - 29 Sep 2017,"Everything you love about #guacamole, with a Mediterranean twist.http://cle.clinic/2yMKmPl",62,25,1,,https://t.co/LApxEZ3kD1,
169,TobyCosgroveMD,913452508286214144,10:17 AM - 28 Sep 2017,"Now it's time for bipartisan healthcare reform. I suggest focusing on 3 key areas: efficiency, drug costs & wellnesshttp://cle.clinic/2y90Y6G",239,128,10,,https://t.co/ghYGyIKbWG,
170,ClevelandClinic,913810101613453317,9:58 AM - 29 Sep 2017,The health benefits of coffee will amaze you! #NationalCoffeeDayhttp://cle.clinic/2x1U9n5,631,461,23,,https://t.co/WClSW0UIJV,
171,ClevelandClinic,913780154484142081,7:59 AM - 29 Sep 2017,"Itchy, red or dry eyes? Choose the best eyedrops:http://cle.clinic/2xAFz5F",78,38,0,,https://t.co/1EEHC2HV6D,
172,ClevelandClinic,913742657951879170,5:30 AM - 29 Sep 2017,"Women having heart attacks may never get chest pain. Instead, they may develop these symptoms:http://cle.clinic/2fUIrQS",180,147,1,,https://t.co/DfNKgFXSxy,
173,ClevelandClinic,913709943051583489,3:20 AM - 29 Sep 2017,"Eating stripped carbohydrates for breakfast just doesn’t make sense. http://cle.clinic/2fCPfFC """,122,60,5,,https://t.co/CsdYC9sNhd,
174,ClevelandClinic,913702141100879872,2:49 AM - 29 Sep 2017,Can you overdose on caffeine? Find out how much is too much:http://cle.clinic/2yuNwWU,86,49,2,,https://t.co/ihpsbNX9vq,
175,ClevelandClinic,913623120539402240,9:35 PM - 28 Sep 2017,7 strange things #stress can do to your body.http://cle.clinic/2x02Qtk,84,65,0,,https://t.co/R4PHVVZV5e,
176,ClevelandClinic,913614059857108992,8:59 PM - 28 Sep 2017,Nearly 30% of adults suffer from insomnia.http://cle.clinic/2hBeJnq,80,50,6,,https://t.co/IBzlnbHSRA,
177,ClevelandClinic,913607014856638464,8:31 PM - 28 Sep 2017,Four medications that could be hurting your eyes:http://cle.clinic/2hBaGre,64,55,1,,https://t.co/2tpgYkfHVv,
178,ClevelandClinic,913599715886768128,8:02 PM - 28 Sep 2017,5 common causes and treatments for an itchy scalp:http://cle.clinic/2fULRTE,41,22,0,,https://t.co/Vnoi7f8rlG,
179,ClevelandClinic,913593927826935808,7:39 PM - 28 Sep 2017,How sex helps your heart:http://cle.clinic/2k4CRj6,296,141,7,,https://t.co/HqWySdAmfA,
180,ClevelandClinic,913586377224327168,7:09 PM - 28 Sep 2017,Don’t wait until you have high blood pressure or gain 50 pounds to make a change.http://cle.clinic/2xJGkbX,95,38,0,,https://t.co/ArAOQ7S1sp,
181,ClevelandClinic,913555675036377088,5:07 PM - 28 Sep 2017,Every one of us can do something to lower our risk:http://cle.clinic/2fuTTSE,54,46,0,,https://t.co/7eYxooOfHb,
182,ClevelandClinic,913544852780011521,4:24 PM - 28 Sep 2017,What you need to know about vasculitis.http://cle.clinic/2hCEHqY,57,32,3,,https://t.co/gnjy7aWyDo,
183,ClevelandClinic,913534789139025921,3:44 PM - 28 Sep 2017,This is why you should never put a cotton swab in your ear.http://cle.clinic/2wZOiKn,112,88,5,,https://t.co/SXR7UsvTnv,
184,ClevelandClinic,913496283540807680,1:11 PM - 28 Sep 2017,One of the earliest steps toward recovery is managing the physical changes.http://cle.clinic/2fUY6Qc,38,25,0,,https://t.co/xOjjzVchRu,
185,ClevelandClinic,913491251709792262,12:51 PM - 28 Sep 2017,A $10.6 million award from @PCORI will support effectiveness of treatment options for relapsing-remitting #MShttp://cle.clinic/2xA7nXO,66,17,3,,https://t.co/fB3aUaVxRg,
186,ClevelandClinic,913478919814225921,12:02 PM - 28 Sep 2017,Epilepsy surgery has improved thousands of lives. Weigh the risks and benefits:http://cle.clinic/2wYSJKj,38,21,2,,https://t.co/Z2miH2AOue,
187,ClevelandClinic,913451742401982465,10:14 AM - 28 Sep 2017,5 best ways to improve your #digestion as you age.http://cle.clinic/2k4wAnE,94,58,1,,https://t.co/ZoVSI3Wyss,
188,ClevelandClinic,913444194793832448,9:44 AM - 28 Sep 2017,"The Affordable Care Act needs effective fixes, not more 'repeal & replace' efforts. Read @TobyCosgroveMD's new op-edhttp://cle.clinic/2y90Y6G",195,104,8,,https://t.co/KdElpJObzs,
189,ClevelandClinic,913428369848639488,8:41 AM - 28 Sep 2017,"""He’s a fighter, I mean, that kid is just amazing. He wanted to live and he was not going to give up."" -Dr. Ricardo Rodriguezhttps://twitter.com/TODAYshow/status/912661537994809345 …",183,55,7,,,
190,ClevelandClinic,913417767956701184,7:59 AM - 28 Sep 2017,"Multitasking can have a negative impact on learning, mindfulness, and other important functions:http://cle.clinic/2xz9Odf",181,156,4,,https://t.co/0cNBkWh58y,
191,ClevelandClinic,913380276113481729,5:30 AM - 28 Sep 2017,"Easy, fresh, delicious, and healthy? Make this nutrient-packed recipe for any meal.http://cle.clinic/2frki3w",121,40,2,,https://t.co/lfilJqMx1q,
192,ClevelandClinic,913347553701384192,3:20 AM - 28 Sep 2017,Need another reason to hit the gym? Getting plenty of exercise may help preserve your vision!http://cle.clinic/2xGOkKO,101,57,0,,https://t.co/ZLrmghlbZ4,
193,ClevelandClinic,913244375257198592,8:30 PM - 27 Sep 2017,Our sleep experts share their favorite and least favorite remedies for insomnia:http://cle.clinic/2yI3w8D,101,63,0,,https://t.co/g8vgYnOWFs,
194,ClevelandClinic,913236825241726976,8:00 PM - 27 Sep 2017,There are two different types of herpes:http://cle.clinic/2wkEafB,50,22,0,,https://t.co/RRkewCSVNg,
195,ClevelandClinic,913231538267082752,7:39 PM - 27 Sep 2017,Slow metabolism? Get it back up to speed:http://cle.clinic/2xFUfzw,181,73,1,,https://t.co/sNbDyZLa2w,
196,ClevelandClinic,913224241645891584,7:10 PM - 27 Sep 2017,"Scientists aren't certain why hair has color, but they do know why it goes gray!http://cle.clinic/2xLQYzk",126,82,4,,https://t.co/GQ1nqT3Rob,
197,ClevelandClinic,913193035499962368,5:06 PM - 27 Sep 2017,One of our pediatricians answers your #teething baby questions!http://cle.clinic/2hyFWHr,29,17,1,,https://t.co/ccrbI4aQoH,
198,ClevelandClinic,913182465635713024,4:24 PM - 27 Sep 2017,Getting rid of clutter can improve your health. Here are some tips:http://cle.clinic/2wlo1Xo,180,124,2,,https://t.co/iPRt9W9CaS,
199,ClevelandClinic,913172903507693568,3:46 PM - 27 Sep 2017,Portion size is an important factor in any weight loss journey:http://cle.clinic/2wWELsa,100,62,1,,https://t.co/dIHqkGVOFe,
200,ClevelandClinic,913133897545904129,1:11 PM - 27 Sep 2017,Can tight underwear really lower your sperm count? Find out now: #MENtionIthttp://cle.clinic/2fqtN38,35,35,2,,https://t.co/DKzBwLHvhI,
201,ClevelandClinic,913116033384361985,12:00 PM - 27 Sep 2017,Curb your between-meal hunger with one of these <200 calorie snacks:http://cle.clinic/2fS25Ns,113,81,0,,https://t.co/WAy6usk2sq,
202,ClevelandClinic,913085578090094593,9:59 AM - 27 Sep 2017,Chocolate milk provides the essential amino acids your body can’t make. #NationalChocolateMilkDayhttp://cle.clinic/2ytnEuf,355,192,9,,https://t.co/RSPwhl9fjd,
203,CLE_State,912718475512221697,9:40 AM - 26 Sep 2017,"We're excited to extend our 46-year partnership w/ one of the best medical centers in the world, @ClevelandClinic!

https://csuohio.us/2yqy7H3 pic.twitter.com/2eczbjAxGu",56,17,0,https://pbs.twimg.com/media/DKqgnS_UEAArwLj.jpg,,
204,ClevelandClinic,913017885219594240,5:30 AM - 27 Sep 2017,"If you're avoiding added sugar, be sure to scan labels for these sneaky ingredients:http://cle.clinic/2xDtprK",185,159,1,,https://t.co/yLBzLkG2fS,
205,ClevelandClinic,912985166917914625,3:20 AM - 27 Sep 2017,These techniques have been shown to enhance wakefulness:http://cle.clinic/2wihdcQ,124,84,4,,https://t.co/7TzzQ3Yfse,
206,ClevelandClinic,912881986372538368,8:30 PM - 26 Sep 2017,Did you know temperature changes can cause hiccups? See what else:http://cle.clinic/2wT0nWm,38,22,1,,https://t.co/Zs1CQcgMYh,
207,ClevelandClinic,912874440849084417,8:00 PM - 26 Sep 2017,Waking up to muscle cramps? These tips may help prevent them:http://cle.clinic/2wjnMfo,109,59,1,,https://t.co/cuIZ9hAnqG,
208,ClevelandClinic,912869150594347008,7:39 PM - 26 Sep 2017,Here's what happens to your stomach when you lose weight:http://cle.clinic/2wiO2qc,179,84,1,,https://t.co/C0t14lksCw,
209,ClevelandClinic,912861852509409280,7:10 PM - 26 Sep 2017,You can control these 7 things impacting your fertility. #MENtionIthttp://cle.clinic/2k1CPIL,47,32,4,,https://t.co/KrmHL9FIhe,
210,ClevelandClinic,912854818112204801,6:42 PM - 26 Sep 2017,"Drs. @Ryan_Berglund & Steven Nissen share basics men need to know about heart disease. #MENtionIt
Podcast  http://cle.clinic/2k2vQPM pic.twitter.com/u4vSHLgw4U",20,16,0,,,"['PlayableMedia', 'PlayableMedia--video']"
211,ClevelandClinic,912830647642845184,5:06 PM - 26 Sep 2017,"Your genes play a big role, but there are many factors to successful weight loss:http://cle.clinic/2xDrZOb",87,54,2,,https://t.co/4e40UHqthq,
212,ClevelandClinic,912820077266747393,4:24 PM - 26 Sep 2017,"When to seek treatment for those ""butterflies"" in your chest:http://cle.clinic/2xyLo0Z",32,28,0,,https://t.co/5f4ODPlG8X,
213,ClevelandClinic,912810515432394754,3:46 PM - 26 Sep 2017,Quench your thirst and dazzle your tastebuds without adding to your waistline! 7 guilt-free options:http://cle.clinic/2fotHJ8,91,41,0,,https://t.co/RSGwiWHsF3,
214,ClevelandClinic,912802209452113920,3:13 PM - 26 Sep 2017,Baby born with organs outside his body never gives up. Mom says he's now thriving:http://cle.clinic/2xveO2C,138,37,2,,https://t.co/VPdYJ0ftaG,
215,ClevelandClinic,912788124832428032,2:17 PM - 26 Sep 2017,"New research says a person’s likelihood of having #autism is largely based on genetics. http://cle.clinic/2fPSvdC 
@CharisEngMDPhDpic.twitter.com/Qmfk09MkR1",47,35,1,,,"['PlayableMedia', 'PlayableMedia--video']"
216,ClevelandClinic,912771512142319619,1:11 PM - 26 Sep 2017,"Consider munching on more of these tasty, tempting fruits:http://cle.clinic/2fxSD4R",105,49,0,,https://t.co/DXSsFhbL3l,
217,ClevelandClinic,912755409445781505,12:07 PM - 26 Sep 2017,Celebrate #NationalPancakeDay with these flour-less banana pancakes: http://cle.clinic/2y53zOQ pic.twitter.com/hHn0DPOc2z,208,88,8,,,"['PlayableMedia', 'PlayableMedia--video']"
218,ClevelandClinic,912741565067558912,11:12 AM - 26 Sep 2017,"Joint replacement incisions were reduced from 8-12"" to 3-4"" thanks to these advancements:http://cle.clinic/2k2U8JR",51,15,1,,https://t.co/2PWUHOSqUa,
219,ClevelandClinic,912725471522983936,10:08 AM - 26 Sep 2017,Crosby celebrates his 2nd birthday at home after 18 months in our NICU - longer than any other patient! His story: http://cle.clinic/2xveO2C pic.twitter.com/ql454Nr9u0,503,82,21,,,"['PlayableMedia', 'PlayableMedia--video']"
220,ClevelandClinic,912692997577420800,7:59 AM - 26 Sep 2017,Change your morning routine for a better brain boost:http://cle.clinic/2k0ibsP,100,51,1,,https://t.co/wxCQbOz8RO,
221,ClevelandClinic,912655500155801600,5:30 AM - 26 Sep 2017,Incorporate these healthier coffee options into your morning cup:http://cle.clinic/2xBCEcg,75,35,2,,https://t.co/IPh40UKF1T,
222,ClevelandClinic,912622779018575872,3:20 AM - 26 Sep 2017,Skipping #breakfast increases your risk of heart disease.http://cle.clinic/2fmJgBd,367,287,11,,https://t.co/Yi4EMqPzC3,
223,ClevelandClinic,912519605079433217,8:30 PM - 25 Sep 2017,5 surprising ways you can reduce teeth grinding:http://cle.clinic/2fuCYmP,81,44,2,,https://t.co/ij1dhRbq4R,
224,ClevelandClinic,912512054090653696,8:00 PM - 25 Sep 2017,Melatonin for better #sleep? See what the evidence suggests:http://cle.clinic/2wQyaQg,112,60,2,,https://t.co/kstsCJlQS4,
225,ClevelandClinic,912506766298099717,7:39 PM - 25 Sep 2017,"Nighttime heartburn? Spicy food probably isn't the culprit, see what is:http://cle.clinic/2flUwhb",90,58,3,,https://t.co/35H0skxC1n,
226,ClevelandClinic,912499464950104064,7:10 PM - 25 Sep 2017,Help your sore muscles recover with these 5 superfoods:http://cle.clinic/2yoVTmC,174,128,0,,https://t.co/x62KxFqyoP,
227,ClevelandClinic,912468262864203776,5:06 PM - 25 Sep 2017,This rare disease was believed to lead sufferers to take their own lives. Here's why:http://cle.clinic/2jYAjDr,62,22,2,,https://t.co/qEdGKRAvR7,
228,ClevelandClinic,912457689749381120,4:24 PM - 25 Sep 2017,Keep athlete’s foot and staph infections out of the starting lineup this year:http://cle.clinic/2wSfiLJ,41,34,1,,https://t.co/zRgF7XVjLM,
229,ClevelandClinic,912448126622896128,3:46 PM - 25 Sep 2017,"Substitute #pumpkin for oils and fats in muffins, pancakes, and bread:http://cle.clinic/2xBjsuX",146,65,0,,https://t.co/7J1fOqyfW9,
230,ClevelandClinic,912428271052005376,2:27 PM - 25 Sep 2017,"Experts say watching shows like ""13 Reasons Why"" needs to involve a conversation about the dangers of suicide. http://cle.clinic/2y39fZN pic.twitter.com/u4dCXdQkgl",88,45,2,,,"['PlayableMedia', 'PlayableMedia--video']"
231,ClevelandClinic,912409119436312576,1:11 PM - 25 Sep 2017,"High in protein and low in calories, shrimp is a great addition to this deliciously easy entree:http://cle.clinic/2y39NPl",186,92,4,,https://t.co/wuw8vb8qfv,
232,blinfisherABJ,912346516836294656,9:02 AM - 25 Sep 2017,My column this week: Men- it's time to take your health seriously @clevelandclinic @ohiodotcom #MENtionIthttps://www.ohio.com/akron/business/taking-action/betty-lin-fisher-men-its-time-to-talk-to-about-more-than-the-birds-and-the-bees-to-your-sons …,14,4,2,,https://t.co/fpba2y2hX1,
233,ClevelandClinic,912391266566049794,12:00 PM - 25 Sep 2017,Build better gym habits with these 5 tips: #MondayMotivationhttp://cle.clinic/2xFqPSI,58,37,1,,https://t.co/fSqLHreB0I,
234,ClevelandClinic,912363318089678849,10:09 AM - 25 Sep 2017,".@TobyCosgroveMD spoke with @chucktodd on @MeetThePress
about the proposed healthcare bill. Watch: http://cle.clinic/2xtFvUk https://twitter.com/MeetThePress/status/911336036248248320 …",27,15,1,,,
235,ClevelandClinic,912360802631471104,9:59 AM - 25 Sep 2017,Having too much testosterone can be dangerous. Are you at risk? #MENtionIthttp://cle.clinic/2xARaAL,35,20,2,,https://t.co/SCDgPinwzh,
236,ClevelandClinic,912353075955978245,9:28 AM - 25 Sep 2017,+ us on @snapchat for a behind-the-scenes look #CavsMediaDay with our favorite @cavs players!pic.twitter.com/ysMwBQQvXk,29,5,2,https://pbs.twimg.com/media/DKlUOxYWAAA9JIj.jpg,,
237,ClevelandClinic,912336982809989120,8:24 AM - 25 Sep 2017,SCA is fatal 95% of the time. Reduce your risk:http://cle.clinic/2hue9nJ,124,96,2,,https://t.co/Bg9ZdKLpfz,
238,ClevelandClinic,912261144718569472,3:23 AM - 25 Sep 2017,Why U.S. adults are far less likely to die of #heartdisease than 50 years ago:http://cle.clinic/2wL4KmB,94,50,1,,https://t.co/DG8xs2Q39p,
239,ClevelandClinic,912159475326504960,8:39 PM - 24 Sep 2017,Can crossing your legs cause varicose veins? Common myths busted:http://cle.clinic/2qE2PfR,63,50,0,,https://t.co/sx0XMw1FnZ,
